92	0	0	0	0	
58	0	0	0	0	
1	35.8605	35.4913	28	1	
2	35.1271	35.722	26	1	
3	35.0595	35.8787	26	1	
4	35.1039	35.8458	26	1	
5	35.131	35.81	26	1	
6	35.9536	35.5107	29	1	
7	35.8409	35.9141	28	1	
8	35.875	35.7927	28	1	
9	35.6473	35.4782	28	1	
10	35.6723	35.6044	28	1	
11	35.201	35.7961	25	1	
12	35.2999	35.4601	25	1	
13	35.0905	35.8229	25	1	
14	35.9716	35.7293	28	1	
15	35.9199	35.8134	28	1	
16	35.9595	35.4399	28	1	
17	35.2215	35.5027	25	1	
18	35.0468	35.3668	28	1	
19	35.6482	35.699	31	1	
20	35.2373	35.8472	25	1	
21	35.473	35.5681	25	1	
22	35.6737	35.6739	27	1	
23	35.3744	35.4399	30	1	
24	35.0586	35.7047	27	1	
25	35.2293	35.2475	28	1	
26	35.3333	35.229	23	1	
27	35.5439	35.8955	26	1	
28	35.5755	35.6186	27	1	
29	35.4459	35.5855	27	1	
30	35.425	35.5121	25	1	
31	35.9185	35.8047	26	1	
32	35.0656	35.4287	27	1	
33	35.6559	35.5157	25	1	
34	35.3155	35.447	25	1	
35	35.0147	35.3782	26	1	
36	35.0023	35.5741	24	1	
37	35.8529	35.8688	24	1	
38	35.4341	35.4465	21	1	
39	35.2755	35.4528	24	1	
40	35.0124	35.8162	25	1	
41	35.337	35.3653	24	1	
42	35.7037	35.864	23	1	
43	35.294	35.3627	24	1	
44	35.3355	35.3641	24	1	
45	35.4543	35.6572	23	1	
46	35.1735	35.3652	23	1	
47	35.5638	35.3653	20	1	
48	35.1811	35.1868	19	1	
49	35.0658	35.3991	25	1	
50	35.3333	35.4176	22	1	
51	35.9421	35.859	22	1	
52	35.3333	35.4399	22	1	
53	35.7016	35.9008	22	1	
54	35.6332	35.828	21	1	
55	35.3887	35.5873	22	1	
56	35.458	35.3731	18	1	
57	35.3523	35.3338	21	1	
58	35.2593	35.3154	21	1	
59	35.2523	35.4556	22	1	
60	35.7061	35.0733	16	1	
61	35.2798	35.8111	18	1	
62	35.5025	35.563	18	1	
63	35.6916	35.9074	20	1	
64	35.1808	35.089	19	1	
65	35.8482	35.7587	19	1	
66	35.393	35.6655	19	1	
67	35.4343	35.5328	18	1	
68	35.516	35.0289	22	1	
69	33.6632	31.5767	19	0	
70	33.5676	31.1689	16	0	
71	33.6764	31.6758	18	0	
72	33.6153	31.2614	15	0	
73	33.8314	31.0322	15	0	
74	33.6177	31.6959	17	0	
75	33.609	31.2771	14	0	
76	33.6507	31.3782	14	0	
77	33.9369	31.1475	14	0	
78	33.6878	31.438	14	0	
79	33.9363	31.2836	14	0	
80	33.7549	31.0595	14	0	
81	33.9561	31.0989	14	0	
82	33.8089	31.8498	17	0	
83	33.4911	31.4514	15	0	
84	33.93	31.766	12	0	
85	33.905	31.6397	12	0	
86	33.9777	31.708	12	0	
87	33.8789	31.0439	15	0	
88	33.0883	31.6812	15	0	
89	33.8655	31.7747	12	0	
90	33.3975	31.7237	12	0	
91	33.6507	31.3901	15	0	
92	33.9177	31.0673	16	0	
93	33.7508	31.8616	13	0	
94	33.7839	31.7497	13	0	
95	33.642	31.3574	16	0	
96	33.5119	31.9781	14	0	
97	33.3929	31.6124	20	0	
98	33.4719	31.39	17	0	
99	33.3735	31.711	15	0	
100	33.5445	31.4702	19	0	
101	33.0171	31.4796	19	0	
102	33.4344	31.2761	19	0	
103	33.3856	31.8789	19	0	
104	33.4334	31.2775	21	0	
105	33.3817	31.4814	22	0	
106	33.3593	31.9948	18	0	
107	33.6924	31.6546	24	0	
108	33.5823	31.5345	23	0	
109	33.2552	31.619	19	0	
110	33.2236	31.6721	19	0	
111	33.5684	31.4984	22	0	
112	33.6452	31.5139	24	0	
113	33.2514	31.7408	20	0	
114	33.2226	31.8639	20	0	
115	35.5344	35.7934	22	1	
116	35.5028	35.7403	22	1	
117	33.9726	31.2416	26	0	
118	33.6422	31.45	26	0	
119	33.8935	31.3999	26	0	
120	35.6849	35.6753	23	1	
121	35.3403	35.0003	27	1	
122	35.5425	35.8946	24	1	
123	35.6652	35.8777	24	1	
124	35.5932	35.6167	30	1	
125	35.6343	35.9332	25	1	
126	35.2855	35.8573	25	1	
127	33.0501	31.4058	27	0	
128	44.5179	31.7576	15	0	
129	44.5863	31.8304	15	0	
130	35.521	35.6	30	1	
131	44.0543	31.5781	14	0	
132	44.3474	31.8774	14	0	
133	44.1804	31.7414	14	0	
134	44.1545	31.3571	14	0	
135	44.2204	31.4308	14	0	
136	44.4595	31.7747	20	0	
137	35.8306	35.8512	28	1	
138	35.8857	35.5794	29	1	
139	35.9741	35.5034	29	1	
140	35.9652	35.6225	29	1	
141	35.5417	35.4888	28	1	
142	35.8988	35.8814	29	1	
143	35.11	35.5726	26	1	
144	35.352	35.7887	26	1	
145	35.3421	35.7493	26	1	
146	35.1039	35.7135	26	1	
147	35.0437	35.7954	27	1	
148	35.6073	35.7648	29	1	
149	35.528	35.7356	29	1	
150	35.0804	35.4472	26	1	
