48	0	0	0	0	
102	0	0	0	0	
1	35.5632	35.3682	33	1	
2	35.004	35.5481	31	1	
3	35.0439	35.7257	31	1	
4	35.8968	35.5675	36	1	
5	35.5008	35.6227	35	1	
6	35.8376	35.7872	35	1	
7	35.497	35.4979	37	1	
8	51.2391	43.5345	22	0	
9	51.7114	43.5376	16	0	
10	51.2807	43.8569	13	0	
11	51.7203	43.7183	15	0	
12	51.0637	43.6405	12	0	
13	51.1638	43.7704	12	0	
14	51.8272	43.3009	14	0	
15	51.4686	43.8168	11	0	
16	51.7958	43.6101	14	0	
17	51.3954	43.0942	12	0	
18	51.975	43.5611	14	0	
19	51.9826	43.1156	12	0	
20	51.9718	43.6512	15	0	
21	51.4962	43.0617	13	0	
22	51.4511	43.5576	16	0	
23	42.6092	47.6101	20	0	
24	35.3473	35.6415	33	1	
25	42.947	47.5432	19	0	
26	42.8436	47.3986	19	0	
27	35.4129	35.4038	33	1	
28	42.6501	47.299	18	0	
29	42.066	47.4577	13	0	
30	42.7325	47.477	15	0	
31	42.4727	47.6586	15	0	
32	42.6043	47.0021	15	0	
33	42.4369	47.2383	12	0	
34	42.9718	47.9447	15	0	
35	42.0556	47.3163	14	0	
36	42.7224	47.076	13	0	
37	42.8018	47.3952	19	0	
38	42.8806	47.6881	16	0	
39	42.5458	47.3689	20	0	
40	42.4725	47.7965	18	0	
41	35.2715	35.3842	33	1	
42	35.9211	35.9708	30	1	
43	35.0466	35.4417	32	1	
44	35.5924	35.6839	29	1	
45	35.2509	35.7292	28	1	
46	35.6971	35.8972	29	1	
47	35.2277	35.6817	27	1	
48	35.5482	35.5977	28	1	
49	35.2453	35.5453	27	1	
50	35.6618	35.7228	27	1	
51	35.3117	35.6902	28	1	
52	35.2356	35.4481	27	1	
53	35.4344	35.3717	24	1	
54	35.8365	35.8759	27	1	
55	35.4334	35.3928	24	1	
56	35.4227	35.41	24	1	
57	35.6902	35.3265	23	1	
58	35.1972	35.3069	26	1	
59	35.3495	35.3425	26	1	
60	35.4986	35.9634	25	1	
61	33.6837	31.9846	27	0	
62	35.7704	35.8445	26	1	
63	33.9273	31.2516	23	0	
64	33.8236	31.0603	22	0	
65	33.0759	31.8665	25	0	
66	33.5725	31.1	21	0	
67	33.1332	31.0731	23	0	
68	33.6791	31.6299	23	0	
69	33.7701	31.2121	20	0	
70	33.7414	31.9329	23	0	
71	33.7622	31.2827	20	0	
72	33.4831	31.7429	22	0	
73	33.9464	31.9308	23	0	
74	33.7196	31.9383	23	0	
75	33.9994	31.0173	20	0	
76	33.7196	31.0962	20	0	
77	33.6773	31.6961	23	0	
78	33.4831	31.7784	23	0	
79	33.1764	31.8969	24	0	
80	33.62	31.4341	19	0	
81	33.8031	31.928	24	0	
82	33.6066	31.063	22	0	
83	33.3535	31.7015	25	0	
84	33.0923	31.1127	24	0	
85	33.6459	31.9807	20	0	
86	33.4424	31.7777	20	0	
87	33.4735	31.8224	19	0	
88	33.6004	31.5382	25	0	
89	33.466	31.0895	22	0	
90	33.694	31.1264	22	0	
91	33.7572	31.9676	18	0	
92	33.783	31.0033	21	0	
93	33.3816	31.1618	21	0	
94	33.5612	31.9002	18	0	
95	33.4994	31.8447	18	0	
96	33.7151	31.6215	24	0	
97	33.3131	31.4424	21	0	
98	33.3742	31.1706	22	0	
99	33.4503	31.5143	25	0	
100	33.7278	31.3762	22	0	
101	33.3839	31.2847	22	0	
102	33.4994	31.8997	20	0	
103	33.6262	31.5386	26	0	
104	32.1048	20.9408	12	0	
105	32.6981	20.7342	15	0	
106	33.2508	31.8374	23	0	
107	33.3395	31.6481	29	0	
108	33.9053	31.4028	30	0	
109	33.6791	31.9574	26	0	
110	33.3263	31.0081	28	0	
111	33.5869	31.5175	28	0	
112	35.6618	35.7023	27	1	
113	33.5104	31.8236	28	0	
114	33.5696	31.3129	27	0	
115	33.383	31.4223	26	0	
116	33.5261	31.9483	29	0	
117	33.511	31.6876	29	0	
118	33.4185	31.5253	32	0	
119	33.5798	31.576	29	0	
120	35.6615	35.9357	28	1	
121	33.3934	31.7677	32	0	
122	46.1461	22.5863	15	0	
123	46.4271	22.1347	14	0	
124	46.9899	22.4141	15	0	
125	46.8333	22.0096	14	0	
126	46.3707	22.3351	17	0	
127	46.894	22.6828	15	0	
128	46.5079	22.6048	15	0	
129	46.6916	22.5479	16	0	
130	44.9733	31.697	21	0	
131	35.9104	35.623	36	1	
132	44.6506	31.6577	21	0	
133	44.4364	31.9703	21	0	
134	35.5851	35.6087	36	1	
135	44.6072	31.6949	22	0	
136	35.0306	35.4377	35	1	
137	44.9292	31.6834	24	0	
138	35.4296	35.6666	32	1	
139	35.2735	35.7762	32	1	
140	35.6465	35.3777	36	1	
141	35.1261	35.5822	32	1	
142	35.841	35.464	34	1	
143	35.1407	35.6143	32	1	
144	35.6594	35.7722	35	1	
145	35.2171	35.4894	32	1	
146	35.6196	35.7741	34	1	
147	35.9951	35.4286	35	1	
148	35.5806	35.4611	34	1	
149	35.149	35.5262	31	1	
150	35.0804	35.4472	31	1	
