7	0	0	0	0	
143	0	0	0	0	
1	61.8154	34.4454	16	0	
2	61.2299	34.5234	14	0	
3	61.6732	34.6704	18	0	
4	61.0005	34.1535	17	0	
5	51.323	43.3283	24	0	
6	51.8174	43.3386	28	0	
7	51.6571	43.5344	28	0	
8	51.8533	43.1491	26	0	
9	51.8787	43.496	25	0	
10	51.9532	43.4943	26	0	
11	51.9784	43.36	26	0	
12	51.0222	43.1337	23	0	
13	51.4656	43.5933	27	0	
14	51.4903	43.0632	21	0	
15	51.7292	43.5484	23	0	
16	51.6581	43.6028	23	0	
17	51.8851	43.5152	24	0	
18	51.6474	43.5532	26	0	
19	51.5005	43.5125	25	0	
20	51.6646	43.5314	25	0	
21	51.839	43.5242	26	0	
22	51.4656	43.0772	24	0	
23	42.0184	47.0104	29	0	
24	42.3731	47.5082	25	0	
25	42.9008	47.6851	28	0	
26	42.0558	47.9205	26	0	
27	42.825	47.0602	29	0	
28	42.3156	47.2354	29	0	
29	42.9436	47.9284	30	0	
30	42.6618	47.9403	27	0	
31	42.6264	47.5516	26	0	
32	42.3193	47.4942	27	0	
33	42.8965	47.8662	26	0	
34	42.6042	47.6424	27	0	
35	42.9465	47.8066	27	0	
36	42.5376	47.5288	27	0	
37	42.1985	47.0767	28	0	
38	42.8255	47.5066	26	0	
39	42.6737	47.4628	23	0	
40	42.3374	47.6681	26	0	
41	42.8275	47.1134	24	0	
42	42.762	47.3464	25	0	
43	36.9332	51.275	19	0	
44	36.1063	51.3075	23	0	
45	36.8505	51.9561	22	0	
46	36.7891	51.262	19	0	
47	36.45	51.9003	22	0	
48	36.9802	51.3293	19	0	
49	36.7099	51.0906	20	0	
50	25.0049	53.8222	16	0	
51	25.3361	53.6122	15	0	
52	25.3584	53.8216	14	0	
53	21.5681	51.7102	17	0	
54	21.5693	51.4344	16	0	
55	21.7436	51.27	15	0	
56	21.1346	51.1547	12	0	
57	21.8162	51.4066	14	0	
58	21.4085	51.3355	12	0	
59	21.3425	51.683	13	0	
60	21.5221	51.1088	15	0	
61	21.3717	51.1434	16	0	
62	20.8107	45.642	15	0	
63	20.7343	45.1824	12	0	
64	20.835	45.6687	12	0	
65	16.7876	43.4613	14	0	
66	16.796	43.496	14	0	
67	16.7239	43.2217	15	0	
68	16.1075	43.9329	13	0	
69	16.8259	43.9244	12	0	
70	16.1395	43.2135	16	0	
71	16.5779	43.3723	17	0	
72	33.8625	31.1348	31	0	
73	33.7622	31.3203	32	0	
74	33.3706	31.357	35	0	
75	21.3648	27.5213	22	0	
76	21.1269	27.6287	22	0	
77	21.2652	27.5111	20	0	
78	21.7493	27.9895	20	0	
79	21.4393	27.6277	20	0	
80	21.4244	27.4936	20	0	
81	21.4431	27.5559	19	0	
82	21.7247	27.9615	16	0	
83	21.2595	27.4854	18	0	
84	21.8935	27.8456	15	0	
85	20.616	22.7103	16	0	
86	20.9563	22.21	13	0	
87	20.4257	22.9562	14	0	
88	20.9492	22.0493	11	0	
89	20.4047	22.6124	14	0	
90	20.815	22.0125	15	0	
91	20.741	22.2602	15	0	
92	20.514	22.2422	16	0	
93	20.0604	22.6909	15	0	
94	20.0133	22.7555	16	0	
95	20.402	22.4133	19	0	
96	33.6323	31.655	35	0	
97	29.8686	16.501	15	0	
98	29.667	16.52	15	0	
99	29.6935	16.6477	13	0	
100	29.4349	16.8453	13	0	
101	29.1981	16.7393	13	0	
102	29.5015	16.8753	14	0	
103	29.751	16.9453	15	0	
104	32.9607	20.5994	22	0	
105	33.348	31.2313	36	0	
106	33.3504	31.9286	34	0	
107	33.3647	31.254	36	0	
108	33.5275	31.1338	37	0	
109	33.3	31.983	35	0	
110	33.3719	31.9573	35	0	
111	33.7083	31.3656	39	0	
112	33.7057	31.3705	39	0	
113	33.4112	31.1345	39	0	
114	33.2701	31.9184	38	0	
115	33.3135	31.006	41	0	
116	33.3524	31.1373	42	0	
117	33.3848	31.3119	42	0	
118	33.4329	31.2697	43	0	
119	33.2928	31.2702	46	0	
120	33.5973	31.0927	48	0	
121	33.3659	31.2827	47	0	
122	50.0212	19.3596	21	0	
123	50.0834	19.3712	20	0	
124	50.5741	19.317	19	0	
125	50.5973	19.8215	16	0	
126	50.5259	19.8837	16	0	
127	50.6184	19.9012	16	0	
128	50.831	19.8096	19	0	
129	50.2044	19.5656	19	0	
130	53.3387	19.697	14	0	
131	50.9965	19.9666	23	0	
132	53.2332	19.0076	17	0	
133	50.348	19.8914	26	0	
134	50.7886	19.0241	24	0	
135	54.5273	25.4424	20	0	
136	44.703	31.6992	38	0	
137	54.2717	25.325	20	0	
138	54.2333	25.4521	20	0	
139	54.4017	25.0054	20	0	
140	35.5566	35.4382	47	1	
141	35.0599	35.8111	44	1	
142	35.5213	35.5657	47	1	
143	35.1627	35.4798	44	1	
144	35.1514	35.7812	44	1	
145	35.4711	35.4591	45	1	
146	35.9932	35.7805	49	1	
147	61.1205	34.4352	14	0	
148	61.7497	34.5096	16	0	
149	61.417	34.4003	19	0	
150	61.3333	35	19	0	
